Temperature(°C),Humidity(%),Wind speed (m/s),Solar Radiation (MJ/m2),Month,Weekday,Hour,Holiday,Seasons,Rented Bike Count
27.7,76,2.6,1.0,7.0,5.0,,0.0,1.0,959
27.8,76,3.1,1.0,7.0,5.0,,0.0,1.0,976
28.0,76,2.3,1.0,7.0,5.0,,0.0,1.0,1163
28.1,74,2.8,1.06,7.0,5.0,,0.0,1.0,1296
27.9,75,2.5,0.75,7.0,5.0,4.0,0.0,1.0,1915
27.5,77,2.1,0.46,7.0,5.0,4.0,0.0,1.0,3016
27.4,78,1.1,0.27,7.0,5.0,4.0,0.0,1.0,2313
26.9,80,1.5,0.09,7.0,5.0,4.0,0.0,1.0,2214
26.3,81,0.8,0.0,7.0,5.0,4.0,0.0,1.0,2115
25.9,83,0.6,0.0,7.0,5.0,4.0,0.0,1.0,1945
25.5,84,0.8,0.0,7.0,5.0,1.0,0.0,1.0,1355
25.1,87,0.4,0.0,7.0,6.0,1.0,0.0,1.0,1006
24.8,89,0.9,0.0,7.0,6.0,1.0,0.0,1.0,760
24.9,86,1.3,0.0,7.0,6.0,1.0,0.0,1.0,600
24.9,86,2.0,0.0,7.0,6.0,1.0,0.0,1.0,377
24.8,86,2.1,0.0,7.0,6.0,1.0,0.0,1.0,241
24.8,84,1.4,0.0,7.0,6.0,1.0,0.0,1.0,301
24.8,84,1.1,0.0,7.0,6.0,1.0,0.0,1.0,665
25.0,83,1.0,0.13,7.0,6.0,2.0,0.0,1.0,1321
25.5,80,1.8,0.37,7.0,6.0,2.0,0.0,1.0,2114
26.6,73,2.2,1.01,7.0,6.0,2.0,0.0,1.0,1240
27.4,70,2.4,1.28,7.0,6.0,2.0,0.0,1.0,836
27.5,70,2.4,1.07,7.0,6.0,,0.0,1.0,887
28.3,68,1.9,1.35,7.0,6.0,,0.0,1.0,1013
28.9,68,2.8,1.55,7.0,6.0,,0.0,1.0,1046
29.5,62,2.7,1.79,7.0,6.0,,0.0,1.0,999
30.2,62,2.4,1.91,7.0,6.0,,0.0,1.0,1094
30.0,67,2.0,1.46,7.0,6.0,,0.0,1.0,1291
30.1,65,1.8,1.36,7.0,6.0,4.0,0.0,1.0,1782
30.8,60,2.5,1.43,7.0,6.0,4.0,0.0,1.0,2884
29.8,68,2.6,0.81,7.0,6.0,4.0,0.0,1.0,2320
28.2,76,2.2,0.08,7.0,6.0,4.0,0.0,1.0,2069
27.2,80,2.3,0.0,7.0,6.0,4.0,0.0,1.0,1924
26.7,82,1.3,0.0,7.0,6.0,4.0,0.0,1.0,1879
26.2,84,1.0,0.0,7.0,6.0,1.0,0.0,1.0,1439
25.7,85,0.4,0.0,7.0,7.0,1.0,0.0,1.0,1169
25.4,85,1.4,0.0,7.0,7.0,1.0,0.0,1.0,1062
25.3,85,1.7,0.0,7.0,7.0,1.0,0.0,1.0,783
25.2,83,1.1,0.0,7.0,7.0,1.0,0.0,1.0,545
25.1,82,1.5,0.0,7.0,7.0,1.0,0.0,1.0,307
24.8,86,1.6,0.0,7.0,7.0,1.0,0.0,1.0,266
24.6,86,0.4,0.02,7.0,7.0,1.0,0.0,1.0,356
24.9,81,0.3,0.24,7.0,7.0,2.0,0.0,1.0,537
26.1,74,0.7,0.87,7.0,7.0,2.0,0.0,1.0,787
27.0,70,1.1,1.15,7.0,7.0,2.0,0.0,1.0,909
27.8,68,2.1,1.29,7.0,7.0,2.0,0.0,1.0,910
29.0,65,2.0,2.22,7.0,7.0,,0.0,1.0,945
30.2,58,2.3,2.64,7.0,7.0,,0.0,1.0,1039
30.7,59,2.3,2.67,7.0,7.0,,0.0,1.0,1078
30.7,59,2.9,2.05,7.0,7.0,,0.0,1.0,1038
31.1,59,2.3,2.34,7.0,7.0,,0.0,1.0,1058
31.7,55,2.3,2.16,7.0,7.0,,0.0,1.0,1177
31.5,53,3.7,2.02,7.0,7.0,4.0,0.0,1.0,1433
31.1,55,2.2,1.05,7.0,7.0,4.0,0.0,1.0,1624
30.4,59,2.4,0.69,7.0,7.0,4.0,0.0,1.0,1797
29.2,63,1.7,0.1,7.0,7.0,4.0,0.0,1.0,2023
28.2,64,2.8,0.0,7.0,7.0,4.0,0.0,1.0,2011
27.6,70,2.7,0.0,7.0,7.0,4.0,0.0,1.0,1682
26.6,80,2.0,0.0,7.0,7.0,1.0,0.0,1.0,1278
26.0,82,1.9,0.0,7.0,1.0,1.0,0.0,1.0,1143
25.5,83,2.3,0.0,7.0,1.0,1.0,0.0,1.0,868
25.1,85,1.1,0.0,7.0,1.0,1.0,0.0,1.0,632
24.8,86,0.2,0.0,7.0,1.0,1.0,0.0,1.0,443
24.6,86,0.1,0.0,7.0,1.0,1.0,0.0,1.0,278
24.5,85,0.7,0.0,7.0,1.0,1.0,0.0,1.0,223
24.8,83,0.2,0.02,7.0,1.0,1.0,0.0,1.0,292
25.2,80,0.2,0.18,7.0,1.0,2.0,0.0,1.0,402
26.2,75,0.9,0.77,7.0,1.0,2.0,0.0,1.0,613
27.0,71,1.0,0.97,7.0,1.0,2.0,0.0,1.0,715
28.5,66,1.7,1.83,7.0,1.0,2.0,0.0,1.0,701
28.7,64,1.3,1.53,7.0,1.0,,0.0,1.0,712
30.1,58,1.6,2.15,7.0,1.0,,0.0,1.0,803
31.4,53,3.2,3.28,7.0,1.0,,0.0,1.0,810
32.4,50,2.0,3.13,7.0,1.0,,0.0,1.0,822
32.9,49,2.6,2.81,7.0,1.0,,0.0,1.0,946
32.8,52,3.0,2.28,7.0,1.0,,0.0,1.0,1125
32.7,52,3.0,1.96,7.0,1.0,4.0,0.0,1.0,1247
32.2,55,2.4,1.28,7.0,1.0,4.0,0.0,1.0,1466
31.2,62,2.1,0.63,7.0,1.0,4.0,0.0,1.0,1847
29.2,72,2.1,0.09,7.0,1.0,4.0,0.0,1.0,2058
28.1,74,3.1,0.0,7.0,1.0,4.0,0.0,1.0,1924
27.5,77,0.9,0.0,7.0,1.0,4.0,0.0,1.0,1607
27.0,78,1.6,0.0,7.0,1.0,1.0,0.0,1.0,1113
26.5,81,0.9,0.0,7.0,2.0,1.0,0.0,1.0,732
25.9,83,1.3,0.0,7.0,2.0,1.0,0.0,1.0,498
25.4,84,0.6,0.0,7.0,2.0,1.0,0.0,1.0,469
25.1,85,0.7,0.0,7.0,2.0,1.0,0.0,1.0,276
24.6,84,0.7,0.0,7.0,2.0,1.0,0.0,1.0,211
24.3,85,1.0,0.0,7.0,2.0,1.0,0.0,1.0,324
24.0,85,0.9,0.02,7.0,2.0,1.0,0.0,1.0,703
24.5,73,0.9,0.36,7.0,2.0,2.0,0.0,1.0,1344
26.4,69,0.5,1.09,7.0,2.0,2.0,0.0,1.0,1935
28.0,64,1.0,1.35,7.0,2.0,2.0,0.0,1.0,1014
29.8,54,1.8,2.34,7.0,2.0,2.0,0.0,1.0,678
31.5,51,2.1,2.83,7.0,2.0,,0.0,1.0,688
32.4,49,2.0,3.09,7.0,2.0,,0.0,1.0,719
33.0,51,2.5,3.09,7.0,2.0,,0.0,1.0,727
33.7,45,2.5,3.23,7.0,2.0,,0.0,1.0,691
33.4,44,3.1,2.95,7.0,2.0,,0.0,1.0,745
33.3,46,3.1,2.51,7.0,2.0,,0.0,1.0,818
33.0,46,3.1,1.89,7.0,2.0,4.0,0.0,1.0,1425
32.3,47,3.0,1.26,7.0,2.0,4.0,0.0,1.0,2636
31.2,52,2.4,0.57,7.0,2.0,4.0,0.0,1.0,2368
29.3,58,2.4,0.09,7.0,2.0,4.0,0.0,1.0,2362
28.0,64,1.5,0.0,7.0,2.0,4.0,0.0,1.0,2241
27.2,69,1.7,0.0,7.0,2.0,4.0,0.0,1.0,1934
26.6,75,1.5,0.0,7.0,2.0,1.0,0.0,1.0,1285
26.4,76,1.2,0.0,7.0,3.0,1.0,0.0,1.0,1003
25.8,78,0.4,0.0,7.0,3.0,1.0,0.0,1.0,692
25.3,78,1.0,0.0,7.0,3.0,1.0,0.0,1.0,497
24.8,80,1.0,0.0,7.0,3.0,1.0,0.0,1.0,372
24.4,80,1.0,0.0,7.0,3.0,1.0,0.0,1.0,222
24.1,81,0.9,0.0,7.0,3.0,1.0,0.0,1.0,372
24.0,81,0.9,0.02,7.0,3.0,1.0,0.0,1.0,713
24.4,75,1.0,0.35,7.0,3.0,2.0,0.0,1.0,1356
25.8,69,0.8,1.06,7.0,3.0,2.0,0.0,1.0,1955
27.5,60,2.2,1.59,7.0,3.0,2.0,0.0,1.0,1031
29.2,55,1.6,2.36,7.0,3.0,2.0,0.0,1.0,719
30.4,53,1.8,2.74,7.0,3.0,,0.0,1.0,797
30.8,57,2.3,2.52,7.0,3.0,,0.0,1.0,803
31.1,53,3.2,2.63,7.0,3.0,,0.0,1.0,763
31.8,49,3.5,2.93,7.0,3.0,,0.0,1.0,786
31.9,51,3.3,3.01,7.0,3.0,,0.0,1.0,878
32.0,51,2.4,2.55,7.0,3.0,,0.0,1.0,1062
31.8,52,2.4,1.93,7.0,3.0,4.0,0.0,1.0,1591
31.3,55,2.5,1.2,7.0,3.0,4.0,0.0,1.0,2770
30.6,57,1.4,0.58,7.0,3.0,4.0,0.0,1.0,2326
28.9,64,1.7,0.1,7.0,3.0,4.0,0.0,1.0,2174
27.9,69,1.9,0.0,7.0,3.0,4.0,0.0,1.0,2273
27.2,70,1.9,0.0,7.0,3.0,4.0,0.0,1.0,1940
26.6,76,1.6,0.0,7.0,3.0,1.0,0.0,1.0,1340
26.2,79,0.7,0.0,7.0,4.0,1.0,0.0,1.0,1002
25.7,80,0.2,0.0,7.0,4.0,1.0,0.0,1.0,741
25.2,82,0.4,0.0,7.0,4.0,1.0,0.0,1.0,526
24.7,84,0.7,0.0,7.0,4.0,1.0,0.0,1.0,381
24.3,83,0.7,0.0,7.0,4.0,1.0,0.0,1.0,266
23.9,83,0.4,0.0,7.0,4.0,1.0,0.0,1.0,327
23.7,83,0.1,0.03,7.0,4.0,1.0,0.0,1.0,695
24.2,74,0.7,0.35,7.0,4.0,2.0,0.0,1.0,1308
25.8,71,0.4,0.93,7.0,4.0,2.0,0.0,1.0,1944
27.2,59,0.4,1.18,7.0,4.0,2.0,0.0,1.0,982
28.9,61,1.5,2.04,7.0,4.0,2.0,0.0,1.0,722
30.2,53,2.2,2.77,7.0,4.0,,0.0,1.0,701
31.2,51,2.0,2.96,7.0,4.0,,0.0,1.0,780
32.1,51,2.3,2.96,7.0,4.0,,0.0,1.0,778
32.7,49,1.5,2.62,7.0,4.0,,0.0,1.0,762
32.9,46,2.5,2.9,7.0,4.0,,0.0,1.0,776
33.1,42,2.9,2.52,7.0,4.0,,0.0,1.0,912
32.6,46,2.8,1.95,7.0,4.0,4.0,0.0,1.0,1596
32.0,50,2.6,1.25,7.0,4.0,4.0,0.0,1.0,2692
30.6,54,2.8,0.59,7.0,4.0,4.0,0.0,1.0,2281
28.8,66,1.9,0.09,7.0,4.0,4.0,0.0,1.0,2202
28.0,69,1.8,0.0,7.0,4.0,4.0,0.0,1.0,2188
27.2,73,1.5,0.0,7.0,4.0,4.0,0.0,1.0,1980
26.4,76,0.6,0.0,7.0,4.0,1.0,0.0,1.0,1354
25.9,76,1.3,0.0,7.0,5.0,1.0,0.0,1.0,1068
25.4,79,0.8,0.0,7.0,5.0,1.0,0.0,1.0,824
24.8,80,1.5,0.0,7.0,5.0,1.0,0.0,1.0,591
24.4,85,0.6,0.0,7.0,5.0,1.0,0.0,1.0,393
24.0,87,0.9,0.0,7.0,5.0,1.0,0.0,1.0,231
23.6,88,0.2,0.0,7.0,5.0,1.0,0.0,1.0,329
23.3,83,0.2,0.02,7.0,5.0,1.0,0.0,1.0,672
23.6,75,0.9,0.36,7.0,5.0,2.0,0.0,1.0,1315
25.5,65,0.9,1.1,7.0,5.0,2.0,0.0,1.0,1993
27.6,62,1.5,1.76,7.0,5.0,2.0,0.0,1.0,985
29.4,56,2.2,2.38,7.0,5.0,2.0,0.0,1.0,695
30.7,48,1.6,2.92,7.0,5.0,,0.0,1.0,687
31.7,42,2.6,3.23,7.0,5.0,,0.0,1.0,828
32.6,47,2.7,3.36,7.0,5.0,,0.0,1.0,798
33.1,47,2.5,3.26,7.0,5.0,,0.0,1.0,722
33.7,41,2.5,3.04,7.0,5.0,,0.0,1.0,827
33.7,43,2.7,2.55,7.0,5.0,,0.0,1.0,1017
34.0,44,2.3,1.95,7.0,5.0,4.0,0.0,1.0,1536
33.0,51,2.4,1.23,7.0,5.0,4.0,0.0,1.0,2640
31.6,58,2.3,0.56,7.0,5.0,4.0,0.0,1.0,2245
29.8,62,2.9,0.08,7.0,5.0,4.0,0.0,1.0,2114
28.8,69,2.4,0.0,7.0,5.0,4.0,0.0,1.0,2122
28.0,76,1.5,0.0,7.0,5.0,4.0,0.0,1.0,1870
27.2,78,1.9,0.0,7.0,5.0,1.0,0.0,1.0,1318
26.7,80,1.4,0.0,7.0,6.0,1.0,0.0,1.0,1041
26.1,81,1.6,0.0,7.0,6.0,1.0,0.0,1.0,773
25.7,84,0.1,0.0,7.0,6.0,1.0,0.0,1.0,557
25.4,84,0.9,0.0,7.0,6.0,1.0,0.0,1.0,428
25.1,83,0.0,0.0,7.0,6.0,1.0,0.0,1.0,267
24.9,83,0.3,0.0,7.0,6.0,1.0,0.0,1.0,327
24.6,82,0.2,0.02,7.0,6.0,1.0,0.0,1.0,672
25.2,75,0.6,0.34,7.0,6.0,2.0,0.0,1.0,1251
26.6,70,1.3,1.01,7.0,6.0,2.0,0.0,1.0,1896
28.4,65,1.2,1.69,7.0,6.0,2.0,0.0,1.0,1029
29.8,59,1.2,2.32,7.0,6.0,2.0,0.0,1.0,641
31.6,54,1.3,2.84,7.0,6.0,,0.0,1.0,791
32.6,51,2.1,3.21,7.0,6.0,,0.0,1.0,822
32.4,54,2.4,2.5,7.0,6.0,,0.0,1.0,805
33.4,52,2.7,2.67,7.0,6.0,,0.0,1.0,741
34.1,45,2.4,2.88,7.0,6.0,,0.0,1.0,794
34.3,45,2.3,2.47,7.0,6.0,,0.0,1.0,928
34.3,44,2.1,1.87,7.0,6.0,4.0,0.0,1.0,1468
33.9,42,2.0,1.25,7.0,6.0,4.0,0.0,1.0,2419
32.9,44,2.0,0.59,7.0,6.0,4.0,0.0,1.0,2084
30.9,51,2.2,0.07,7.0,6.0,4.0,0.0,1.0,1888
29.8,59,1.4,0.0,7.0,6.0,4.0,0.0,1.0,1869
28.8,65,1.3,0.0,7.0,6.0,4.0,0.0,1.0,1782
28.2,70,1.3,0.0,7.0,6.0,1.0,0.0,1.0,1426
27.5,73,1.1,0.0,7.0,7.0,1.0,0.0,1.0,1132
27.0,74,1.1,0.0,7.0,7.0,1.0,0.0,1.0,945
26.4,72,0.2,0.0,7.0,7.0,1.0,0.0,1.0,684
26.1,74,0.1,0.0,7.0,7.0,1.0,0.0,1.0,477
25.6,77,1.2,0.0,7.0,7.0,1.0,0.0,1.0,347
25.0,78,0.3,0.0,7.0,7.0,1.0,0.0,1.0,292
24.9,76,0.0,0.02,7.0,7.0,1.0,0.0,1.0,381
25.3,71,0.4,0.34,7.0,7.0,2.0,0.0,1.0,491
27.4,63,0.9,1.03,7.0,7.0,2.0,0.0,1.0,720
29.6,57,0.9,1.71,7.0,7.0,2.0,0.0,1.0,729
31.4,51,1.1,2.32,7.0,7.0,2.0,0.0,1.0,699
32.9,45,2.1,2.72,7.0,7.0,,0.0,1.0,676
34.2,35,1.8,3.14,7.0,7.0,,0.0,1.0,735
35.2,34,1.8,3.21,7.0,7.0,,0.0,1.0,727
36.3,34,1.3,3.17,7.0,7.0,,0.0,1.0,682
36.5,35,3.0,2.71,7.0,7.0,,0.0,1.0,785
36.8,30,2.8,2.41,7.0,7.0,,0.0,1.0,883
36.3,36,3.1,1.91,7.0,7.0,4.0,0.0,1.0,1011
35.0,42,2.9,1.26,7.0,7.0,4.0,0.0,1.0,1202
33.4,51,2.6,0.59,7.0,7.0,4.0,0.0,1.0,1423
31.5,53,1.8,0.08,7.0,7.0,4.0,0.0,1.0,1655
30.2,54,1.8,0.0,7.0,7.0,4.0,0.0,1.0,1731
29.4,55,1.4,0.0,7.0,7.0,4.0,0.0,1.0,1588
28.8,56,1.6,0.0,7.0,7.0,1.0,0.0,1.0,1288
28.1,56,0.2,0.0,7.0,1.0,1.0,0.0,1.0,1088
27.3,60,0.8,0.0,7.0,1.0,1.0,0.0,1.0,772
26.8,63,0.6,0.0,7.0,1.0,1.0,0.0,1.0,587
26.3,63,0.2,0.0,7.0,1.0,1.0,0.0,1.0,438
25.9,71,0.3,0.0,7.0,1.0,1.0,0.0,1.0,270
25.5,72,0.4,0.0,7.0,1.0,1.0,0.0,1.0,256
25.3,73,0.6,0.02,7.0,1.0,1.0,0.0,1.0,286
25.8,67,0.9,0.34,7.0,1.0,2.0,0.0,1.0,360
27.9,60,0.6,1.06,7.0,1.0,2.0,0.0,1.0,477
30.5,54,0.9,1.71,7.0,1.0,2.0,0.0,1.0,526
32.2,50,0.8,2.29,7.0,1.0,2.0,0.0,1.0,522
33.8,45,1.9,2.74,7.0,1.0,,0.0,1.0,499
35.5,39,1.9,3.05,7.0,1.0,,0.0,1.0,560
36.7,33,1.8,3.24,7.0,1.0,,0.0,1.0,569
37.4,34,2.3,3.05,7.0,1.0,,0.0,1.0,565
37.5,33,2.0,2.32,7.0,1.0,,0.0,1.0,632
37.8,31,2.5,2.46,7.0,1.0,,0.0,1.0,771
37.6,33,2.1,1.82,7.0,1.0,4.0,0.0,1.0,965
36.3,35,3.0,0.89,7.0,1.0,4.0,0.0,1.0,1212
34.5,47,2.8,0.42,7.0,1.0,4.0,0.0,1.0,1478
33.3,50,2.3,0.1,7.0,1.0,4.0,0.0,1.0,1688
32.3,50,1.7,0.0,7.0,1.0,4.0,0.0,1.0,1666
31.7,51,1.4,0.0,7.0,1.0,4.0,0.0,1.0,1346
31.2,52,1.5,0.0,7.0,1.0,1.0,0.0,1.0,1030
30.6,50,2.3,0.0,7.0,2.0,1.0,0.0,1.0,792
30.0,52,1.5,0.0,7.0,2.0,1.0,0.0,1.0,542
29.7,53,1.4,0.0,7.0,2.0,1.0,0.0,1.0,382
29.6,50,2.1,0.0,7.0,2.0,1.0,0.0,1.0,238
29.3,51,0.9,0.0,7.0,2.0,1.0,0.0,1.0,174
29.3,55,1.6,0.0,7.0,2.0,1.0,0.0,1.0,310
29.2,58,1.7,0.01,7.0,2.0,1.0,0.0,1.0,652
29.3,58,0.8,0.23,7.0,2.0,2.0,0.0,1.0,1241
30.0,56,0.9,0.54,7.0,2.0,2.0,0.0,1.0,1889
31.0,55,1.5,1.14,7.0,2.0,2.0,0.0,1.0,985
31.8,51,1.5,1.71,7.0,2.0,2.0,0.0,1.0,636
32.7,48,2.2,2.53,7.0,2.0,,0.0,1.0,611
34.1,47,2.3,2.94,7.0,2.0,,0.0,1.0,655
33.8,47,1.7,1.57,7.0,2.0,,0.0,1.0,688
34.3,45,2.2,1.64,7.0,2.0,,0.0,1.0,670
35.4,46,2.2,2.48,7.0,2.0,,0.0,1.0,739
34.8,47,2.2,1.32,7.0,2.0,,0.0,1.0,960
34.8,49,3.0,1.37,7.0,2.0,4.0,0.0,1.0,1310
33.9,53,3.2,0.94,7.0,2.0,4.0,0.0,1.0,2405
32.6,58,3.2,0.45,7.0,2.0,4.0,0.0,1.0,2112
31.5,61,1.8,0.07,7.0,2.0,4.0,0.0,1.0,2051
30.8,60,1.8,0.0,7.0,2.0,4.0,0.0,1.0,1994
30.3,60,1.8,0.0,7.0,2.0,4.0,0.0,1.0,1697
30.0,58,1.6,0.0,7.0,2.0,1.0,0.0,1.0,1157
29.6,61,1.0,0.0,7.0,3.0,1.0,0.0,1.0,874
29.1,64,1.2,0.0,7.0,3.0,1.0,0.0,1.0,715
28.6,66,0.9,0.0,7.0,3.0,1.0,0.0,1.0,487
28.2,65,0.3,0.0,7.0,3.0,1.0,0.0,1.0,332
27.8,67,0.2,0.0,7.0,3.0,1.0,0.0,1.0,218
27.5,70,0.1,0.0,7.0,3.0,1.0,0.0,1.0,306
27.2,71,0.8,0.02,7.0,3.0,1.0,0.0,1.0,673
27.8,63,1.2,0.32,7.0,3.0,2.0,0.0,1.0,1213
29.9,59,0.8,1.03,7.0,3.0,2.0,0.0,1.0,1820
31.7,59,1.0,1.69,7.0,3.0,2.0,0.0,1.0,926
32.4,54,0.9,1.45,7.0,3.0,2.0,0.0,1.0,610
33.9,46,1.6,2.15,7.0,3.0,,0.0,1.0,620
34.5,50,1.4,1.89,7.0,3.0,,0.0,1.0,671
36.4,41,1.3,2.86,7.0,3.0,,0.0,1.0,688
35.8,49,2.8,2.4,7.0,3.0,,0.0,1.0,649
35.8,47,2.2,1.51,7.0,3.0,,0.0,1.0,735
34.9,51,2.0,0.76,7.0,3.0,,0.0,1.0,834
34.9,51,2.2,0.98,7.0,3.0,4.0,0.0,1.0,1297
34.9,53,2.2,0.86,7.0,3.0,4.0,0.0,1.0,2300
33.1,57,2.2,0.44,7.0,3.0,4.0,0.0,1.0,1968
31.1,63,2.0,0.06,7.0,3.0,4.0,0.0,1.0,1834
30.2,65,2.3,0.0,7.0,3.0,4.0,0.0,1.0,1899
29.8,66,3.2,0.0,7.0,3.0,4.0,0.0,1.0,1773
29.3,66,2.8,0.0,7.0,3.0,1.0,0.0,1.0,1193
28.9,66,2.2,0.0,7.0,4.0,1.0,0.0,1.0,939
28.7,67,2.6,0.0,7.0,4.0,1.0,0.0,1.0,726
28.8,68,1.8,0.0,7.0,4.0,1.0,0.0,1.0,499
28.9,69,2.8,0.0,7.0,4.0,1.0,0.0,1.0,327
28.5,74,2.6,0.0,7.0,4.0,1.0,0.0,1.0,212
28.3,74,2.4,0.0,7.0,4.0,1.0,0.0,1.0,299
28.1,75,1.8,0.01,7.0,4.0,1.0,0.0,1.0,657
28.3,72,2.0,0.1,7.0,4.0,2.0,0.0,1.0,1171
28.7,70,3.5,0.52,7.0,4.0,2.0,0.0,1.0,1893
29.4,66,2.5,0.91,7.0,4.0,2.0,0.0,1.0,995
30.7,61,2.8,1.5,7.0,4.0,2.0,0.0,1.0,696
30.7,63,3.4,1.13,7.0,4.0,,0.0,1.0,749
31.1,60,2.7,1.02,7.0,4.0,,0.0,1.0,791
32.3,56,3.0,1.74,7.0,4.0,,0.0,1.0,783
33.0,53,1.7,1.73,7.0,4.0,,0.0,1.0,754
34.0,50,3.0,1.72,7.0,4.0,,0.0,1.0,781
34.1,52,2.5,2.23,7.0,4.0,,0.0,1.0,977
33.2,56,2.2,1.03,7.0,4.0,4.0,0.0,1.0,1412
32.2,58,2.5,0.44,7.0,4.0,4.0,0.0,1.0,2416
31.7,60,2.3,0.23,7.0,4.0,4.0,0.0,1.0,2039
30.9,67,1.7,0.05,7.0,4.0,4.0,0.0,1.0,1935
29.7,74,2.2,0.0,7.0,4.0,4.0,0.0,1.0,1811
28.8,76,2.8,0.0,7.0,4.0,4.0,0.0,1.0,1767
28.0,77,1.9,0.0,7.0,4.0,1.0,0.0,1.0,1289
27.7,78,1.2,0.0,7.0,5.0,1.0,0.0,1.0,939
27.6,79,1.0,0.0,7.0,5.0,1.0,0.0,1.0,718
27.6,78,0.1,0.0,7.0,5.0,1.0,0.0,1.0,498
27.7,76,0.2,0.0,7.0,5.0,1.0,0.0,1.0,355
27.7,75,1.0,0.0,7.0,5.0,1.0,0.0,1.0,252
27.4,78,0.8,0.0,7.0,5.0,1.0,0.0,1.0,306
27.4,77,0.7,0.0,7.0,5.0,1.0,0.0,1.0,602
27.7,75,1.2,0.1,7.0,5.0,2.0,0.0,1.0,1175
28.3,72,0.8,0.34,7.0,5.0,2.0,0.0,1.0,1823
29.1,69,1.0,0.67,7.0,5.0,2.0,0.0,1.0,966
29.5,68,1.8,0.54,7.0,5.0,2.0,0.0,1.0,644
30.2,67,1.5,0.87,7.0,5.0,,0.0,1.0,614
32.0,57,1.6,1.94,7.0,5.0,,0.0,1.0,600
32.4,54,0.7,1.41,7.0,5.0,,0.0,1.0,628
33.0,56,2.5,1.33,7.0,5.0,,0.0,1.0,706
33.1,58,1.9,0.87,7.0,5.0,,0.0,1.0,774
33.5,57,2.8,1.55,7.0,5.0,,0.0,1.0,920
33.1,59,2.9,1.14,7.0,5.0,4.0,0.0,1.0,1394
33.2,59,1.8,0.99,7.0,5.0,4.0,0.0,1.0,2367
32.3,63,2.1,0.41,7.0,5.0,4.0,0.0,1.0,1994
31.0,68,1.4,0.05,7.0,5.0,4.0,0.0,1.0,1790
30.0,74,2.7,0.0,7.0,5.0,4.0,0.0,1.0,1868
29.4,78,1.6,0.0,7.0,5.0,4.0,0.0,1.0,1709
29.0,79,1.2,0.0,7.0,5.0,1.0,0.0,1.0,1273
28.6,80,0.6,0.0,7.0,6.0,1.0,0.0,1.0,909
28.3,78,0.5,0.0,7.0,6.0,1.0,0.0,1.0,747
27.8,79,1.4,0.0,7.0,6.0,1.0,0.0,1.0,537
27.6,80,1.6,0.0,7.0,6.0,1.0,0.0,1.0,371
27.3,85,1.6,0.0,7.0,6.0,1.0,0.0,1.0,218
27.2,86,0.8,0.0,7.0,6.0,1.0,0.0,1.0,295
27.2,85,0.1,0.02,7.0,6.0,1.0,0.0,1.0,647
27.6,80,1.0,0.27,7.0,6.0,2.0,0.0,1.0,1111
28.5,76,0.9,0.59,7.0,6.0,2.0,0.0,1.0,1763
29.9,69,1.5,1.12,7.0,6.0,2.0,0.0,1.0,934
31.2,61,2.3,1.71,7.0,6.0,2.0,0.0,1.0,639
32.7,56,1.9,2.57,7.0,6.0,,0.0,1.0,619
33.7,53,1.9,2.5,7.0,6.0,,0.0,1.0,714
35.3,48,2.5,2.89,7.0,6.0,,0.0,1.0,653
34.1,57,1.8,1.13,7.0,6.0,,0.0,1.0,507
35.3,52,1.9,2.15,7.0,6.0,,0.0,1.0,776
35.0,55,2.8,1.56,7.0,6.0,,0.0,1.0,905
34.7,59,2.7,1.49,7.0,6.0,4.0,0.0,1.0,1289
33.7,62,3.2,0.87,7.0,6.0,4.0,0.0,1.0,2183
32.0,68,3.0,0.38,7.0,6.0,4.0,0.0,1.0,1657
30.7,73,2.8,0.04,7.0,6.0,4.0,0.0,1.0,1565
30.3,75,1.1,0.0,7.0,6.0,4.0,0.0,1.0,1547
29.9,74,2.0,0.0,7.0,6.0,4.0,0.0,1.0,1507
29.7,76,1.2,0.0,7.0,6.0,1.0,0.0,1.0,1182
29.4,78,2.1,0.0,7.0,7.0,1.0,0.0,1.0,992
29.1,79,1.3,0.0,7.0,7.0,1.0,0.0,1.0,875
28.8,80,1.9,0.0,7.0,7.0,1.0,0.0,1.0,656
28.5,81,1.2,0.0,7.0,7.0,1.0,0.0,1.0,461
28.3,83,1.7,0.0,7.0,7.0,1.0,0.0,1.0,340
28.1,84,0.5,0.0,7.0,7.0,1.0,0.0,1.0,248
28.0,85,0.8,0.01,7.0,7.0,1.0,0.0,1.0,313
28.4,82,0.7,0.16,7.0,7.0,2.0,0.0,1.0,428
29.6,75,0.4,0.66,7.0,7.0,2.0,0.0,1.0,606
30.6,74,1.4,0.95,7.0,7.0,2.0,0.0,1.0,671
32.0,65,0.9,1.19,7.0,7.0,2.0,0.0,1.0,654
32.8,62,0.6,1.3,7.0,7.0,,0.0,1.0,592
33.6,62,1.9,1.35,7.0,7.0,,0.0,1.0,632
34.2,58,1.8,1.33,7.0,7.0,,0.0,1.0,741
34.4,65,1.8,1.75,7.0,7.0,,0.0,1.0,314
28.9,86,2.2,0.26,7.0,7.0,,0.0,1.0,468
28.6,82,3.4,0.14,7.0,7.0,,0.0,1.0,706
28.2,83,1.3,0.11,7.0,7.0,4.0,0.0,1.0,863
29.0,81,0.8,0.22,7.0,7.0,4.0,0.0,1.0,843
